Campaign,Ad Group,Keyword,Criterion Type,Status
Show - Collect-A-Con ATL Atlanta Sep 2026,Collect-A-Con ATL - Atlanta Card Show,pokemon event atlanta,Phrase,Enabled
Show - Collect-A-Con ATL Atlanta Sep 2026,Collect-A-Con ATL - Venue,georgia world congress center card show,Exact,Enabled
Show - Collect-A-Con ATL Atlanta Sep 2026,Collect-A-Con ATL - Venue,georgia world congress center card show,Phrase,Enabled
Show - Collect-A-Con ATL Atlanta Sep 2026,Collect-A-Con ATL - Venue,georgia world congress center september 2026,Exact,Enabled
Show - Collect-A-Con ATL Atlanta Sep 2026,Collect-A-Con ATL - Venue,georgia world congress center september 2026,Phrase,Enabled
Show - Collect-A-Con ATL Atlanta Sep 2026,Collect-A-Con ATL - Venue,georgia world congress center events september,Exact,Enabled
Show - Collect-A-Con ATL Atlanta Sep 2026,Collect-A-Con ATL - Venue,georgia world congress center events september,Phrase,Enabled
Show - Collect-A-Con ATL Atlanta Sep 2026,Collect-A-Con ATL - Venue,what is at georgia world congress center this weekend,Exact,Enabled
Show - Collect-A-Con ATL Atlanta Sep 2026,Collect-A-Con ATL - Venue,what is at georgia world congress center this weekend,Phrase,Enabled
Show - Midwest Monster Indianapolis Oct 2026,Midwest Monster - Show Name,midwest monster card show,Exact,Enabled
Show - Midwest Monster Indianapolis Oct 2026,Midwest Monster - Show Name,midwest monster card show,Phrase,Enabled
Show - Midwest Monster Indianapolis Oct 2026,Midwest Monster - Show Name,midwest monster,Exact,Enabled
Show - Midwest Monster Indianapolis Oct 2026,Midwest Monster - Show Name,midwest monster,Phrase,Enabled
Show - Midwest Monster Indianapolis Oct 2026,Midwest Monster - Show Name,midwest monster 2026,Exact,Enabled
Show - Midwest Monster Indianapolis Oct 2026,Midwest Monster - Show Name,midwest monster 2026,Phrase,Enabled
Show - Midwest Monster Indianapolis Oct 2026,Midwest Monster - Show Name,midwest monster indianapolis,Exact,Enabled
Show - Midwest Monster Indianapolis Oct 2026,Midwest Monster - Show Name,midwest monster indianapolis,Phrase,Enabled
Show - Midwest Monster Indianapolis Oct 2026,Midwest Monster - Show Name,midwest monster card show,Exact,Enabled
Show - Midwest Monster Indianapolis Oct 2026,Midwest Monster - Show Name,midwest monster card show,Phrase,Enabled
Show - Midwest Monster Indianapolis Oct 2026,Midwest Monster - Show Name,midwest monster tickets,Exact,Enabled
Show - Midwest Monster Indianapolis Oct 2026,Midwest Monster - Show Name,midwest monster tickets,Phrase,Enabled
Show - Midwest Monster Indianapolis Oct 2026,Midwest Monster - Show Name,midwest monster dates,Exact,Enabled
Show - Midwest Monster Indianapolis Oct 2026,Midwest Monster - Show Name,midwest monster dates,Phrase,Enabled
Show - Midwest Monster Indianapolis Oct 2026,Midwest Monster - Show Name,midwest monster schedule,Exact,Enabled
Show - Midwest Monster Indianapolis Oct 2026,Midwest Monster - Show Name,midwest monster schedule,Phrase,Enabled
Show - Midwest Monster Indianapolis Oct 2026,Midwest Monster - Show Name,midwest monster hours,Exact,Enabled
Show - Midwest Monster Indianapolis Oct 2026,Midwest Monster - Show Name,midwest monster hours,Phrase,Enabled
Show - Midwest Monster Indianapolis Oct 2026,Midwest Monster - Show Name,midwest monster vendors,Exact,Enabled
Show - Midwest Monster Indianapolis Oct 2026,Midwest Monster - Show Name,midwest monster vendors,Phrase,Enabled
Show - Midwest Monster Indianapolis Oct 2026,Midwest Monster - Show Name,midwest monster october,Exact,Enabled
Show - Midwest Monster Indianapolis Oct 2026,Midwest Monster - Show Name,midwest monster october,Phrase,Enabled
Show - Midwest Monster Indianapolis Oct 2026,Midwest Monster - Indianapolis Card Show,card show indianapolis,Exact,Enabled
Show - Midwest Monster Indianapolis Oct 2026,Midwest Monster - Indianapolis Card Show,card show indianapolis,Phrase,Enabled
Show - Midwest Monster Indianapolis Oct 2026,Midwest Monster - Indianapolis Card Show,indianapolis card show,Exact,Enabled
Show - Midwest Monster Indianapolis Oct 2026,Midwest Monster - Indianapolis Card Show,indianapolis card show,Phrase,Enabled
Show - Midwest Monster Indianapolis Oct 2026,Midwest Monster - Indianapolis Card Show,indianapolis card show october,Exact,Enabled
Show - Midwest Monster Indianapolis Oct 2026,Midwest Monster - Indianapolis Card Show,indianapolis card show october,Phrase,Enabled
Show - Midwest Monster Indianapolis Oct 2026,Midwest Monster - Indianapolis Card Show,card show indianapolis this weekend,Exact,Enabled
Show - Midwest Monster Indianapolis Oct 2026,Midwest Monster - Indianapolis Card Show,card show indianapolis this weekend,Phrase,Enabled
Show - Midwest Monster Indianapolis Oct 2026,Midwest Monster - Indianapolis Card Show,card show near indianapolis,Exact,Enabled
Show - Midwest Monster Indianapolis Oct 2026,Midwest Monster - Indianapolis Card Show,card show near indianapolis,Phrase,Enabled
Show - Midwest Monster Indianapolis Oct 2026,Midwest Monster - Indianapolis Card Show,trading card show indianapolis,Exact,Enabled
Show - Midwest Monster Indianapolis Oct 2026,Midwest Monster - Indianapolis Card Show,trading card show indianapolis,Phrase,Enabled
Show - Midwest Monster Indianapolis Oct 2026,Midwest Monster - Indianapolis Card Show,indianapolis card convention,Exact,Enabled
Show - Midwest Monster Indianapolis Oct 2026,Midwest Monster - Indianapolis Card Show,indianapolis card convention,Phrase,Enabled
Show - Midwest Monster Indianapolis Oct 2026,Midwest Monster - Indianapolis Card Show,card shows in indiana,Exact,Enabled
Show - Midwest Monster Indianapolis Oct 2026,Midwest Monster - Indianapolis Card Show,card shows in indiana,Phrase,Enabled
Show - Midwest Monster Indianapolis Oct 2026,Midwest Monster - Indianapolis Card Show,indiana card show 2026,Exact,Enabled
Show - Midwest Monster Indianapolis Oct 2026,Midwest Monster - Indianapolis Card Show,indiana card show 2026,Phrase,Enabled
Show - Midwest Monster Indianapolis Oct 2026,Midwest Monster - Indianapolis Card Show,indianapolis sports card show,Exact,Enabled
Show - Midwest Monster Indianapolis Oct 2026,Midwest Monster - Indianapolis Card Show,indianapolis sports card show,Phrase,Enabled
Show - Midwest Monster Indianapolis Oct 2026,Midwest Monster - Indianapolis Card Show,sports card show indianapolis,Exact,Enabled
Show - Midwest Monster Indianapolis Oct 2026,Midwest Monster - Indianapolis Card Show,sports card show indianapolis,Phrase,Enabled
Show - Midwest Monster Indianapolis Oct 2026,Midwest Monster - Indianapolis Card Show,baseball card show indianapolis,Exact,Enabled
Show - Midwest Monster Indianapolis Oct 2026,Midwest Monster - Indianapolis Card Show,baseball card show indianapolis,Phrase,Enabled
Show - Midwest Monster Indianapolis Oct 2026,Midwest Monster - Indianapolis Card Show,football card show indianapolis,Exact,Enabled
Show - Midwest Monster Indianapolis Oct 2026,Midwest Monster - Indianapolis Card Show,football card show indianapolis,Phrase,Enabled
Show - Midwest Monster Indianapolis Oct 2026,Midwest Monster - Venue,best choice fieldhouse card show,Exact,Enabled
Show - Midwest Monster Indianapolis Oct 2026,Midwest Monster - Venue,best choice fieldhouse card show,Phrase,Enabled
Show - Midwest Monster Indianapolis Oct 2026,Midwest Monster - Venue,best choice fieldhouse october 2026,Exact,Enabled
Show - Midwest Monster Indianapolis Oct 2026,Midwest Monster - Venue,best choice fieldhouse october 2026,Phrase,Enabled
Show - Midwest Monster Indianapolis Oct 2026,Midwest Monster - Venue,best choice fieldhouse events october,Exact,Enabled
Show - Midwest Monster Indianapolis Oct 2026,Midwest Monster - Venue,best choice fieldhouse events october,Phrase,Enabled
Show - Midwest Monster Indianapolis Oct 2026,Midwest Monster - Venue,what is at best choice fieldhouse this weekend,Exact,Enabled
Show - Midwest Monster Indianapolis Oct 2026,Midwest Monster - Venue,what is at best choice fieldhouse this weekend,Phrase,Enabled
Show - Trading Card Con Nashville Oct 2026,Trading Card Con - Show Name,trading card con nashville,Exact,Enabled
Show - Trading Card Con Nashville Oct 2026,Trading Card Con - Show Name,trading card con nashville,Phrase,Enabled
Show - Trading Card Con Nashville Oct 2026,Trading Card Con - Show Name,trading card con,Exact,Enabled
Show - Trading Card Con Nashville Oct 2026,Trading Card Con - Show Name,trading card con,Phrase,Enabled
Show - Trading Card Con Nashville Oct 2026,Trading Card Con - Show Name,trading card con 2026,Exact,Enabled
Show - Trading Card Con Nashville Oct 2026,Trading Card Con - Show Name,trading card con 2026,Phrase,Enabled
Show - Trading Card Con Nashville Oct 2026,Trading Card Con - Show Name,trading card con card show,Exact,Enabled
Show - Trading Card Con Nashville Oct 2026,Trading Card Con - Show Name,trading card con card show,Phrase,Enabled
Show - Trading Card Con Nashville Oct 2026,Trading Card Con - Show Name,trading card con tickets,Exact,Enabled
Show - Trading Card Con Nashville Oct 2026,Trading Card Con - Show Name,trading card con tickets,Phrase,Enabled
Show - Trading Card Con Nashville Oct 2026,Trading Card Con - Show Name,trading card con dates,Exact,Enabled
Show - Trading Card Con Nashville Oct 2026,Trading Card Con - Show Name,trading card con dates,Phrase,Enabled
Show - Trading Card Con Nashville Oct 2026,Trading Card Con - Show Name,trading card con schedule,Exact,Enabled
Show - Trading Card Con Nashville Oct 2026,Trading Card Con - Show Name,trading card con schedule,Phrase,Enabled
Show - Trading Card Con Nashville Oct 2026,Trading Card Con - Show Name,trading card con hours,Exact,Enabled
Show - Trading Card Con Nashville Oct 2026,Trading Card Con - Show Name,trading card con hours,Phrase,Enabled
Show - Trading Card Con Nashville Oct 2026,Trading Card Con - Show Name,trading card con vendors,Exact,Enabled
Show - Trading Card Con Nashville Oct 2026,Trading Card Con - Show Name,trading card con vendors,Phrase,Enabled
Show - Trading Card Con Nashville Oct 2026,Trading Card Con - Show Name,trading card con october,Exact,Enabled
Show - Trading Card Con Nashville Oct 2026,Trading Card Con - Show Name,trading card con october,Phrase,Enabled
Show - Trading Card Con Nashville Oct 2026,Trading Card Con - Nashville Card Show,card show nashville,Exact,Enabled
Show - Trading Card Con Nashville Oct 2026,Trading Card Con - Nashville Card Show,card show nashville,Phrase,Enabled
Show - Trading Card Con Nashville Oct 2026,Trading Card Con - Nashville Card Show,nashville card show,Exact,Enabled
Show - Trading Card Con Nashville Oct 2026,Trading Card Con - Nashville Card Show,nashville card show,Phrase,Enabled
Show - Trading Card Con Nashville Oct 2026,Trading Card Con - Nashville Card Show,nashville card show october,Exact,Enabled
Show - Trading Card Con Nashville Oct 2026,Trading Card Con - Nashville Card Show,nashville card show october,Phrase,Enabled
Show - Trading Card Con Nashville Oct 2026,Trading Card Con - Nashville Card Show,card show nashville this weekend,Exact,Enabled
Show - Trading Card Con Nashville Oct 2026,Trading Card Con - Nashville Card Show,card show nashville this weekend,Phrase,Enabled
Show - Trading Card Con Nashville Oct 2026,Trading Card Con - Nashville Card Show,card show near nashville,Exact,Enabled
Show - Trading Card Con Nashville Oct 2026,Trading Card Con - Nashville Card Show,card show near nashville,Phrase,Enabled
Show - Trading Card Con Nashville Oct 2026,Trading Card Con - Nashville Card Show,trading card show nashville,Exact,Enabled
Show - Trading Card Con Nashville Oct 2026,Trading Card Con - Nashville Card Show,trading card show nashville,Phrase,Enabled
Show - Trading Card Con Nashville Oct 2026,Trading Card Con - Nashville Card Show,nashville card convention,Exact,Enabled
Show - Trading Card Con Nashville Oct 2026,Trading Card Con - Nashville Card Show,nashville card convention,Phrase,Enabled
Show - Trading Card Con Nashville Oct 2026,Trading Card Con - Nashville Card Show,card shows in tennessee,Exact,Enabled
Show - Trading Card Con Nashville Oct 2026,Trading Card Con - Nashville Card Show,card shows in tennessee,Phrase,Enabled
Show - Trading Card Con Nashville Oct 2026,Trading Card Con - Nashville Card Show,tennessee card show 2026,Exact,Enabled
Show - Trading Card Con Nashville Oct 2026,Trading Card Con - Nashville Card Show,tennessee card show 2026,Phrase,Enabled
Show - Trading Card Con Nashville Oct 2026,Trading Card Con - Nashville Card Show,nashville sports card show,Exact,Enabled
Show - Trading Card Con Nashville Oct 2026,Trading Card Con - Nashville Card Show,nashville sports card show,Phrase,Enabled
Show - Trading Card Con Nashville Oct 2026,Trading Card Con - Nashville Card Show,sports card show nashville,Exact,Enabled
Show - Trading Card Con Nashville Oct 2026,Trading Card Con - Nashville Card Show,sports card show nashville,Phrase,Enabled
Show - Trading Card Con Nashville Oct 2026,Trading Card Con - Nashville Card Show,baseball card show nashville,Exact,Enabled
Show - Trading Card Con Nashville Oct 2026,Trading Card Con - Nashville Card Show,baseball card show nashville,Phrase,Enabled
Show - Trading Card Con Nashville Oct 2026,Trading Card Con - Nashville Card Show,football card show nashville,Exact,Enabled
Show - Trading Card Con Nashville Oct 2026,Trading Card Con - Nashville Card Show,football card show nashville,Phrase,Enabled
Show - Trading Card Con Nashville Oct 2026,Trading Card Con - Nashville Card Show,nashville pokemon card show,Exact,Enabled
Show - Trading Card Con Nashville Oct 2026,Trading Card Con - Nashville Card Show,nashville pokemon card show,Phrase,Enabled
Show - Trading Card Con Nashville Oct 2026,Trading Card Con - Nashville Card Show,pokemon card show nashville,Exact,Enabled
Show - Trading Card Con Nashville Oct 2026,Trading Card Con - Nashville Card Show,pokemon card show nashville,Phrase,Enabled
Show - Trading Card Con Nashville Oct 2026,Trading Card Con - Nashville Card Show,nashville tcg show,Exact,Enabled
Show - Trading Card Con Nashville Oct 2026,Trading Card Con - Nashville Card Show,nashville tcg show,Phrase,Enabled
Show - Trading Card Con Nashville Oct 2026,Trading Card Con - Nashville Card Show,pokemon event nashville,Exact,Enabled
Show - Trading Card Con Nashville Oct 2026,Trading Card Con - Nashville Card Show,pokemon event nashville,Phrase,Enabled
Show - Pokemon Regionals Louisville Oct 2026,Pokemon Regionals - Show Name,pokemon regional championship - louisville,Exact,Enabled
Show - Pokemon Regionals Louisville Oct 2026,Pokemon Regionals - Show Name,pokemon regional championship - louisville,Phrase,Enabled
Show - Pokemon Regionals Louisville Oct 2026,Pokemon Regionals - Show Name,pokemon regionals,Exact,Enabled
Show - Pokemon Regionals Louisville Oct 2026,Pokemon Regionals - Show Name,pokemon regionals,Phrase,Enabled
Show - Pokemon Regionals Louisville Oct 2026,Pokemon Regionals - Show Name,pokemon regionals 2026,Exact,Enabled
Show - Pokemon Regionals Louisville Oct 2026,Pokemon Regionals - Show Name,pokemon regionals 2026,Phrase,Enabled
Show - Pokemon Regionals Louisville Oct 2026,Pokemon Regionals - Show Name,pokemon regionals louisville,Exact,Enabled
Show - Pokemon Regionals Louisville Oct 2026,Pokemon Regionals - Show Name,pokemon regionals louisville,Phrase,Enabled
Show - Pokemon Regionals Louisville Oct 2026,Pokemon Regionals - Show Name,pokemon regionals card show,Exact,Enabled
Show - Pokemon Regionals Louisville Oct 2026,Pokemon Regionals - Show Name,pokemon regionals card show,Phrase,Enabled
Show - Pokemon Regionals Louisville Oct 2026,Pokemon Regionals - Show Name,pokemon regionals tickets,Exact,Enabled
Show - Pokemon Regionals Louisville Oct 2026,Pokemon Regionals - Show Name,pokemon regionals tickets,Phrase,Enabled
Show - Pokemon Regionals Louisville Oct 2026,Pokemon Regionals - Show Name,pokemon regionals dates,Exact,Enabled
Show - Pokemon Regionals Louisville Oct 2026,Pokemon Regionals - Show Name,pokemon regionals dates,Phrase,Enabled
Show - Pokemon Regionals Louisville Oct 2026,Pokemon Regionals - Show Name,pokemon regionals schedule,Exact,Enabled
Show - Pokemon Regionals Louisville Oct 2026,Pokemon Regionals - Show Name,pokemon regionals schedule,Phrase,Enabled
Show - Pokemon Regionals Louisville Oct 2026,Pokemon Regionals - Show Name,pokemon regionals hours,Exact,Enabled
Show - Pokemon Regionals Louisville Oct 2026,Pokemon Regionals - Show Name,pokemon regionals hours,Phrase,Enabled
Show - Pokemon Regionals Louisville Oct 2026,Pokemon Regionals - Show Name,pokemon regionals vendors,Exact,Enabled
Show - Pokemon Regionals Louisville Oct 2026,Pokemon Regionals - Show Name,pokemon regionals vendors,Phrase,Enabled
Show - Pokemon Regionals Louisville Oct 2026,Pokemon Regionals - Show Name,pokemon regionals october,Exact,Enabled
Show - Pokemon Regionals Louisville Oct 2026,Pokemon Regionals - Show Name,pokemon regionals october,Phrase,Enabled
Show - Pokemon Regionals Louisville Oct 2026,Pokemon Regionals - Louisville Card Show,card show louisville,Exact,Enabled
Show - Pokemon Regionals Louisville Oct 2026,Pokemon Regionals - Louisville Card Show,card show louisville,Phrase,Enabled
Show - Pokemon Regionals Louisville Oct 2026,Pokemon Regionals - Louisville Card Show,louisville card show,Exact,Enabled
Show - Pokemon Regionals Louisville Oct 2026,Pokemon Regionals - Louisville Card Show,louisville card show,Phrase,Enabled
Show - Pokemon Regionals Louisville Oct 2026,Pokemon Regionals - Louisville Card Show,louisville card show october,Exact,Enabled
Show - Pokemon Regionals Louisville Oct 2026,Pokemon Regionals - Louisville Card Show,louisville card show october,Phrase,Enabled
Show - Pokemon Regionals Louisville Oct 2026,Pokemon Regionals - Louisville Card Show,card show louisville this weekend,Exact,Enabled
Show - Pokemon Regionals Louisville Oct 2026,Pokemon Regionals - Louisville Card Show,card show louisville this weekend,Phrase,Enabled
Show - Pokemon Regionals Louisville Oct 2026,Pokemon Regionals - Louisville Card Show,card show near louisville,Exact,Enabled
